"80548","4&291.70"
"80725","6&449.60"
"80807","4&237.60"
"80846","20&1148.10"
"80981","6&688.30"
"80986","1&78.00"
"81022","1&69.80"
"81068","3&232.80"
"81116","5&599.90"
"81225","1&73.00"
"81255","93&8862.00"
"81266","1&116.00"
"81511","6&558.70"
"81557","28&2557.20"
"81560","3093&302184.70"
"81580","301&50886.90"
"81599","14&983.40"
"81669","142&12842.90"
"81713","1&149.00"
"81860","39&3799.50"
"81941","3&315.90"
"82081","65&5240.70"
"82130","2&105.00"
"82158","15&994.20"
"82179","18&1675.50"
"82193","386&47977.70"
"82413","1&114.90"
"82459","12&883.30"
"82476","7&516.30"
"82481","46&4722.50"
"82565","24&2169.40"
"82774","1&108.00"
"83017","37&2704.60"
"83427","11&1113.30"
"83453","38&3753.30"
"83469","4&432.00"
"83495","8&405.10"
"83515","9&702.40"
"83536","10&848.30"
"83621","12&939.10"
"83635","11&1255.70"
"83638","13&977.20"
"83681","36&3443.60"
"83771","32&2731.50"
"83803","5&350.50"
"83899","48&4051.10"
"83911","4&340.80"
"83947","221&19414.00"
"83993","37&3385.50"
"84265","9&1056.60"
"84290","177&17540.70"
"84331","11&798.10"
"84393","53&4787.50"
"84459","17&1316.20"
"84584","61&5296.10"
"84651","8&849.40"
"84694","68&6556.00"
"84696","6&763.20"
"84751","28&3189.10"
"84756","14&1433.60"
"84920","6&464.60"
"85077","10&622.20"
"85184","448&45080.50"
"85210","1&56.80"
"85229","14&1407.40"
"85259","1&122.00"
"85306","5&342.50"
"85366","6&438.80"
"86021","188&19010.60"
"86159","12&961.00"
"86325","12&1321.20"
"86377","3&417.00"
"86417","19&1578.20"
"86472","23&2074.30"
"86474","12&1259.20"
"86586","24&1940.20"
"86649","62&5395.10"
"86680","8&940.20"
"86752","39&5477.70"
"86907","26&2095.50"
"87137","3&339.60"
"87182","18&1274.80"
"87338","347&31582.20"
"87472","48&3903.40"
"87536","9&862.70"
"87631","44&4629.80"
"87639","229&20704.70"
"87758","4&322.80"
"87983","666&61207.00"
"88024","15&1600.50"
"88199","19&1874.90"
"88209","27&1812.40"
"88541","1&188.00"
"88623","40&3992.40"
"88933","3&312.30"
"89076","6&496.80"
"89079","13&1672.00"
"89112","3&555.00"
"89140","2&316.00"
"89159","1184&100795.80"
"89304","88&7639.10"
"89317","2&149.80"
"89323","76&9964.00"
"89347","4&812.00"
"89370","10&1052.40"
"89478","1&49.90"
"89527","4&200.50"
"89655","93&6809.20"
"89658","3&235.50"
"89669","7&619.80"
"89713","6&582.80"
"89836","10&622.20"
"89874","39&3273.30"
"89940","11&1032.50"
"89968","65&5328.60"
"90003","177&16430.60"
"90142","3&274.80"
"90266","16&1675.40"
"90299","8&999.70"
"90425","9&895.20"
"90485","22&1980.50"
"90498","10&1042.70"
"90506","12&2776.80"
"90576","15&904.50"
"90605","117&9586.20"
"90739","17&1553.70"
"90773","75&5828.90"
"90796","26&2579.10"
"90816","15&888.70"
"90878","55&4791.50"
"90884","33&2950.40"
"90939","4&288.90"
"91028","32&2443.10"
"91131","9&608.20"
"91189","13&1226.70"
"91192","64&5424.60"
"91274","981&90940.70"
"91345","17&1580.50"
"91368","69&6880.20"
"91649","2&116.70"
"91683","2&268.80"
"91692","12&1050.00"
"91716","14&1606.10"
"91727","1&49.90"
"91910","1&119.00"
"91949","1&284.90"
